customer_id,first_name,last_name,country,age,gender,income_level,Winning_percentage,Days_Since_Last_Bet,Active_Days,Total_Number_of_Bets,Total_Amount_Wagered,Average_Bet_Amount,Number_of_Bonuses_Received,Amount_of_Bonuses_Received,Revenue_from_Bonuses,Increase_in_Bets_After_Bonus,Increase_in_wagering_after_Bonus,Should_Receive_Bonus
2094,Robert,Mendez,France,57,Male,134146,63,25,293,47,91139,990,100,1000,5000,500,50000,1
6894,Kimberly,Nolan,British Virgin Islands,48,Female,117410,75,16,220,48,88540,987,100,1000,5000,500,50000,1
3654,Jason,Smith,Pakistan,23,Male,135713,26,36,235,40,93660,998,100,1000,5000,500,50000,0
6055,John,Schmidt,Belarus,30,Female,29349,35,27,126,35,99497,991,100,1000,5000,500,50000,1
4659,Anthony,Johnson,Equatorial Guinea,71,Female,102965,5,17,191,46,91242,990,100,1000,5000,500,50000,1
8647,Timothy,Diaz,United States of America,43,Male,149341,34,30,343,35,98504,993,100,1000,5000,500,50000,1
9705,Nathaniel,Cline,Korea,60,Female,101919,62,28,191,46,91434,991,100,1000,5000,500,50000,1
7027,Jill,Hicks,Argentina,36,Male,80942,32,11,329,35,96624,996,100,1000,5000,500,50000,0
6134,Katelyn,Williamson,Denmark,32,Female,69538,47,9,162,34,95215,997,100,1000,5000,500,50000,0
8173,Samantha,Blackburn,Russian Federation,65,Female,22502,71,3,148,21,73411,949,99,1000,4999,500,50000,1
5588,Tonya,Schmidt,Nigeria,22,Male,43656,72,13,119,30,95479,994,100,1000,5000,500,50000,1
2402,Erica,Sanders,United Kingdom,32,Female,84475,42,23,264,49,86373,982,100,1000,5000,500,50000,1
8919,Sarah,Garner,Djibouti,48,Female,115011,47,19,343,38,99488,990,100,1000,5000,500,50000,1
3682,Corey,Arias,Turks and Caicos Islands,74,Male,20021,57,38,119,21,77900,964,99,1000,5000,500,50000,1
2985,Judith,Gilbert,Tonga,36,Female,54771,27,37,126,25,85316,986,100,1000,5000,500,50000,1
3391,Benjamin,Bailey,Norfolk Island,70,Female,140276,68,24,235,50,85178,980,100,1000,5000,500,50000,1
7043,Matthew,Mills,Slovenia,51,Male,34227,17,20,358,35,99853,990,100,1000,5000,500,50000,1
4050,Jessica,Boyd,Bulgaria,57,Female,53494,64,19,228,49,86018,982,100,1000,5000,500,50000,1
3670,Jaime,Nelson,Australia,47,Female,30710,75,22,206,49,87446,984,100,1000,5000,500,50000,1
7968,Jade,Dyer,Nepal,48,Female,92045,30,28,242,48,87326,985,100,1000,5000,500,50000,1
3519,Michael,Norton,Bouvet Island (Bouvetoya),36,Female,137116,52,37,235,38,93672,999,100,1000,5000,500,50000,1
2077,Luis,Travis,American Samoa,73,Male,75758,65,26,256,49,86577,983,100,1000,5000,500,50000,1
6164,Jennifer,Smith,North Macedonia,48,Female,65378,49,37,112,21,78248,964,99,1000,5000,500,50000,1
5963,Randy,Hester,Panama,47,Male,27329,29,7,155,30,91243,997,100,1000,5000,500,50000,0
7830,Rebecca,Pope,Turks and Caicos Islands,67,Female,117629,71,26,343,38,99439,991,100,1000,5000,500,50000,1
1198,Melissa,Braun,Paraguay,59,Female,144664,56,9,358,25,87468,989,100,1000,5000,500,50000,1
2436,Jeffrey,Olson,Ireland,50,Female,84312,28,27,191,47,90867,990,100,1000,5000,500,50000,1
8815,Jason,Myers,American Samoa,32,Female,68083,9,11,242,43,92525,995,100,1000,5000,500,50000,0
1140,Zachary,Coleman,Ireland,50,Male,109312,26,12,206,43,93092,994,100,1000,5000,500,50000,0
2542,Guy,Conway,Dominica,51,Male,124389,21,18,119,34,99325,991,100,1000,5000,500,50000,0
4237,Cynthia,Ford,South Georgia and the South Sandwich Islands,26,Male,121168,78,5,329,25,83592,985,100,1000,5000,500,50000,1
3334,Bryan,Garcia,Bulgaria,51,Male,49970,56,6,220,35,92904,1000,100,1000,5000,500,50000,0
9036,Sara,Hooper,Maldives,26,Male,121486,59,38,97,15,62120,875,98,997,4992,500,49997,1
8007,Alicia,Blake,Uzbekistan,46,Male,107684,32,28,343,37,99162,991,100,1000,5000,500,50000,1
6039,David,Wise,Niue,55,Female,117210,38,33,264,43,92713,995,100,1000,5000,500,50000,1
9429,Melissa,Lee,Czech Republic,49,Male,27650,5,37,343,27,88177,992,100,1000,5000,500,50000,1
2461,Frank,Smith,Albania,49,Female,117410,59,40,278,31,90059,999,100,1000,5000,500,50000,1
7132,Dean,Smith,Georgia,55,Male,58777,9,10,155,34,95952,997,100,1000,5000,500,50000,0
2677,Steven,Miller,Slovakia (Slovak Republic),76,Male,35593,22,3,293,26,83738,988,100,1000,5000,500,50000,1
2789,Steven,Weber,Mongolia,30,Male,90703,7,39,90,11,47657,747,93,984,4963,500,49961,1
3164,James,Beasley,Venezuela,52,Female,75189,35,9,141,30,93111,996,100,1000,5000,500,50000,0
2266,Laura,Navarro,Reunion,66,Female,77406,39,30,256,47,89655,990,100,1000,5000,500,50000,1
5030,Dylan,Phillips,Tokelau,25,Male,21359,57,35,336,31,94270,997,100,1000,5000,500,50000,1
1839,James,Lopez,Guam,26,Male,29981,47,12,249,44,91823,994,100,1000,5000,500,50000,1
5437,Jesus,Wood,Guyana,27,Male,148410,77,22,191,48,89746,988,100,1000,5000,500,50000,1
8890,Edward,Martin,Germany,75,Male,58008,59,24,155,42,96726,992,100,1000,5000,500,50000,1
1056,Richard,Cook,Benin,18,Female,96297,72,6,351,22,79484,971,100,1000,5000,500,50000,1
6046,Robert,Hernandez,Uganda,53,Male,77582,6,24,358,35,99910,990,100,1000,5000,500,50000,1
7801,James,Clarke,Belize,59,Male,81771,43,34,184,40,95308,996,100,1000,5000,500,50000,0
9283,Brian,Rodriguez,Sierra Leone,33,Male,143581,68,32,97,23,86663,985,100,1000,5000,500,50000,1
7922,Amy,Riley,Bolivia,39,Male,87292,44,3,314,23,78985,973,100,1000,5000,500,50000,1
1095,Jason,Johnson,Brazil,29,Male,147173,78,19,97,28,95382,991,100,1000,5000,500,50000,1
1905,Anna,Summers,Thailand,43,Male,129735,62,27,235,49,86582,983,100,1000,5000,500,50000,1
8505,Cynthia,Bright,France,52,Male,87994,28,3,148,21,73411,949,99,1000,4999,500,50000,1
9860,Joshua,Cox,Germany,29,Female,33913,69,38,213,36,93343,1000,100,1000,5000,500,50000,1
3678,Kevin,Wilson,Dominica,58,Male,21215,51,30,278,45,91669,992,100,1000,5000,500,50000,1
7201,James,Chen,Uganda,59,Male,146686,73,32,170,40,96239,995,100,1000,5000,500,50000,1
6380,Jane,Ryan,Burkina Faso,74,Male,87795,7,32,365,28,93213,993,100,1000,5000,500,50000,1
2956,Amber,Keller,Trinidad and Tobago,57,Female,53847,26,40,336,23,79244,972,100,1000,5000,500,50000,1
3464,Michael,Lewis,Italy,57,Female,119264,44,36,220,40,93872,998,100,1000,5000,500,50000,0
8686,Alejandro,Blackburn,Russian Federation,50,Male,135485,78,22,148,41,97918,991,100,1000,5000,500,50000,1
3281,Philip,Miller,French Polynesia,49,Male,116575,46,35,343,30,93064,996,100,1000,5000,500,50000,1
3450,Brooke,Wright,Norfolk Island,62,Female,22489,66,1,141,15,55146,826,97,993,4984,500,49991,1
6548,Robert,Wagner,Wallis and Futuna,52,Female,43777,49,22,256,50,85763,981,100,1000,5000,500,50000,1
3761,Amanda,Allen,Switzerland,20,Male,124780,15,12,184,41,95070,995,100,1000,5000,500,50000,0
3678,Kevin,Wilson,Dominica,58,Male,21215,50,22,177,46,92500,991,100,1000,5000,500,50000,1
4052,Alice,Reed,Nepal,24,Male,59738,27,6,242,36,92920,1000,100,1000,5000,500,50000,0
8029,Thomas,Galvan,Benin,22,Female,94882,11,7,278,36,93795,999,100,1000,5000,500,50000,0
8303,Ashley,Mcgee,Denmark,45,Male,119298,56,17,264,48,88263,986,100,1000,5000,500,50000,1
3221,John,Lopez,Turks and Caicos Islands,37,Female,37536,11,20,112,32,99137,990,100,1000,5000,500,50000,0
6980,Cynthia,Knight,Wallis and Futuna,71,Female,72818,28,23,314,44,95131,992,100,1000,5000,500,50000,1
3354,Barry,Jennings,Lithuania,74,Female,63006,58,39,119,19,72901,943,99,1000,4999,500,50000,1
9096,Kathryn,Gentry,Sweden,73,Female,119217,56,28,242,48,87326,985,100,1000,5000,500,50000,1
1215,Jacob,Rogers,Dominican Republic,69,Female,58614,76,29,170,43,95391,993,100,1000,5000,500,50000,1
8251,James,Austin,Trinidad and Tobago,64,Female,58607,22,28,162,42,96193,993,100,1000,5000,500,50000,0
2266,Laura,Navarro,Reunion,66,Female,77406,37,13,343,34,97570,994,100,1000,5000,500,50000,1
4019,Darlene,Rodriguez,China,66,Male,104111,76,24,97,28,95966,991,100,1000,5000,500,50000,1
6214,Matthew,Hill,Nepal,64,Male,59497,59,37,119,23,82145,978,100,1000,5000,500,50000,1
4395,Anthony,Rivas,Mali,68,Female,98971,39,40,242,33,90926,1000,100,1000,5000,500,50000,0
5402,Robert,Meza,Saint Vincent and the Grenadines,46,Female,103037,77,4,264,31,89418,998,100,1000,5000,500,50000,0
6134,Katelyn,Williamson,Denmark,32,Female,69538,25,40,365,16,62486,880,98,997,4993,500,49998,1
9629,Daniel,Cordova,Qatar,72,Male,113309,72,10,293,39,95344,997,100,1000,5000,500,50000,1
5494,Sara,Perry,Norway,76,Female,117806,60,13,322,38,97392,994,100,1000,5000,500,50000,1
7944,Christine,Saunders,Bermuda,64,Female,73886,32,3,148,21,73411,949,99,1000,4999,500,50000,1
6667,Eric,Cannon,Gambia,34,Female,74284,35,7,177,33,93342,999,100,1000,5000,500,50000,0
1627,Gabriela,Johnson,Turks and Caicos Islands,61,Female,77288,49,4,329,23,79177,972,100,1000,5000,500,50000,1
6504,Kelli,King,Benin,55,Male,74615,66,22,90,26,93222,990,100,1000,5000,500,50000,1
5383,Steven,Oliver,United States Virgin Islands,18,Female,131886,6,25,307,45,93921,992,100,1000,5000,500,50000,1
8126,Rebecca,Bernard,Chile,40,Female,40502,5,13,336,35,97829,994,100,1000,5000,500,50000,0
6166,Heather,Mullen,Angola,60,Male,22316,7,31,343,34,97946,994,100,1000,5000,500,50000,0
5838,Michelle,Robles,Belgium,22,Male,148634,5,32,242,45,91056,992,100,1000,5000,500,50000,1
5601,Spencer,Carr,North Macedonia,26,Male,29762,46,2,343,16,59314,860,98,996,4990,500,49996,1
8408,Rachel,Lopez,Denmark,62,Female,135028,41,16,90,24,89333,987,100,1000,5000,500,50000,1
7738,Bruce,Cisneros,Guatemala,79,Male,98183,65,36,104,20,78025,962,99,1000,5000,500,50000,1
8888,Michelle,Martinez,Solomon Islands,50,Male,130382,29,12,264,44,92496,994,100,1000,5000,500,50000,0
2384,Daniel,Patel,Chile,24,Male,51990,30,37,228,38,93718,999,100,1000,5000,500,50000,0
5437,Jesus,Wood,Guyana,27,Male,148410,66,34,184,40,95308,996,100,1000,5000,500,50000,1
8936,Debra,Meza,Ukraine,34,Male,29387,39,11,104,24,86330,985,100,1000,5000,500,50000,1
3221,John,Lopez,Turks and Caicos Islands,37,Female,37536,70,36,228,40,93734,998,100,1000,5000,500,50000,1
7528,Jody,Edwards,Western Sahara,36,Male,143130,30,29,358,33,98185,992,100,1000,5000,500,50000,1
5054,Alicia,Navarro,Iran,54,Male,131137,63,5,228,34,91658,1000,100,1000,5000,500,50000,0
5548,Kari,Schmidt,Cape Verde,21,Male,24630,32,30,126,33,98106,993,100,1000,5000,500,50000,0
2234,Caitlin,Young,Ethiopia,67,Female,136609,5,20,199,48,88726,986,100,1000,5000,500,50000,1
1728,Jessica,Morris,Samoa,34,Male,90527,47,22,235,50,85114,979,100,1000,5000,500,50000,1
4452,Regina,Taylor,Paraguay,19,Female,55819,26,30,213,46,90271,990,100,1000,5000,500,50000,1
8478,Cathy,Sanchez,Mongolia,40,Female,112309,65,14,206,45,91533,992,100,1000,5000,500,50000,1
2677,Steven,Miller,Slovakia (Slovak Republic),76,Male,35593,32,32,271,44,92482,994,100,1000,5000,500,50000,1
5260,Sonya,Hughes,Libyan Arab Jamahiriya,41,Male,32122,60,23,133,38,99634,990,100,1000,5000,500,50000,1
6896,Joshua,Blanchard,Romania,57,Male,28450,42,18,104,30,96986,992,100,1000,5000,500,50000,0
6781,Steven,Johnson,India,21,Male,126974,34,39,213,34,92270,1000,100,1000,5000,500,50000,0
2456,Angela,Anderson,Saint Martin,62,Male,32434,76,4,213,31,89378,998,100,1000,5000,500,50000,0
7656,Matthew,Ward,Dominican Republic,43,Female,135966,39,20,329,41,97800,991,100,1000,5000,500,50000,1
7493,Abigail,Freeman,Bangladesh,18,Female,65669,7,5,97,12,51096,783,95,989,4973,500,49978,1
4050,Jessica,Boyd,Bulgaria,57,Female,53494,12,30,307,42,95598,994,100,1000,5000,500,50000,1
4290,James,Collier,Liechtenstein,63,Male,108716,25,29,213,47,89415,989,100,1000,5000,500,50000,1
5059,Gregory,Hicks,Myanmar,45,Male,142941,56,8,141,29,90928,995,100,1000,5000,500,50000,0
4289,Jessica,Lester,Netherlands,37,Male,102301,7,22,278,48,88352,986,100,1000,5000,500,50000,1
2260,Linda,Donovan,French Southern Territories,35,Female,71787,40,7,141,27,88195,993,100,1000,5000,500,50000,0
7622,Chad,Day,Slovakia (Slovak Republic),28,Male,47970,13,23,220,50,85790,981,100,1000,5000,500,50000,1
2256,Bonnie,Stein,Fiji,51,Female,45034,31,35,199,40,94556,997,100,1000,5000,500,50000,0
3454,Patricia,Simpson,Mauritania,41,Female,69934,5,39,133,23,80414,975,100,1000,5000,500,50000,1
5643,Elijah,Cole,Gibraltar,57,Female,76215,58,29,343,36,98896,992,100,1000,5000,500,50000,1
5172,Joseph,Wilson,Senegal,19,Male,141457,31,26,329,41,97887,992,100,1000,5000,500,50000,1
4110,Edwin,Herman,Afghanistan,26,Female,116781,44,20,329,41,97800,991,100,1000,5000,500,50000,1
6558,Elizabeth,Davila,Nicaragua,57,Female,131775,17,14,141,36,98299,993,100,1000,5000,500,50000,0
5937,James,Ross,Nepal,63,Female,71972,10,1,351,11,45107,726,92,980,4955,500,49948,1
6039,David,Wise,Niue,55,Female,117210,21,39,365,18,68792,920,99,999,4997,500,49999,1
6942,Sharon,Baldwin,Mongolia,39,Female,144171,20,27,249,49,86768,984,100,1000,5000,500,50000,1
7553,Samantha,Blair,Greenland,33,Male,53518,76,29,177,44,94274,993,100,1000,5000,500,50000,1
2153,Maria,Kent,Angola,43,Male,101087,36,32,220,45,91549,993,100,1000,5000,500,50000,1
8888,Michelle,Martinez,Solomon Islands,50,Male,130382,37,9,235,41,93661,997,100,1000,5000,500,50000,0
3929,Matthew,Daniels,Norfolk Island,38,Female,52573,71,13,264,45,91666,993,100,1000,5000,500,50000,1
6166,Heather,Mullen,Angola,60,Male,22316,71,18,119,34,99325,991,100,1000,5000,500,50000,1
1345,Brian,Jackson,Comoros,43,Female,124803,54,39,177,31,90635,998,100,1000,5000,500,50000,0
1728,Jessica,Morris,Samoa,34,Male,90527,36,40,351,19,72294,941,99,1000,4999,500,50000,1
9730,Ashley,Tran,Finland,46,Male,69494,72,8,358,24,84197,983,100,1000,5000,500,50000,1
2405,Richard,Williams,Azerbaijan,21,Female,80634,69,40,343,21,76084,959,99,1000,5000,500,50000,1
6164,Jennifer,Smith,North Macedonia,48,Female,65378,39,13,351,32,96889,994,100,1000,5000,500,50000,1
9138,Brian,Cox,British Virgin Islands,54,Female,78339,34,34,314,37,96326,996,100,1000,5000,500,50000,1
5345,Donna,Hill,Palestinian Territory,46,Female,50705,45,9,307,35,95370,998,100,1000,5000,500,50000,0
3059,Christopher,Hall,Faroe Islands,30,Female,53467,56,4,191,29,87976,996,100,1000,5000,500,50000,0
7557,David,Dawson,Rwanda,29,Female,24035,52,32,314,39,96771,995,100,1000,5000,500,50000,1
8889,Samantha,Lewis,Rwanda,52,Female,87523,10,31,314,40,96715,994,100,1000,5000,500,50000,0
5724,Virginia,Ray,Bosnia and Herzegovina,71,Female,26477,29,4,199,30,88587,997,100,1000,5000,500,50000,0
9151,Angela,Jones,Togo,78,Female,67773,54,40,271,32,90396,999,100,1000,5000,500,50000,1
2256,Bonnie,Stein,Fiji,51,Female,45034,56,26,119,34,99491,990,100,1000,5000,500,50000,1
6385,Lori,Stewart,China,41,Female,84412,24,8,242,39,93812,998,100,1000,5000,500,50000,0
8291,Debra,Silva,Kenya,42,Female,93783,20,28,293,45,92419,992,100,1000,5000,500,50000,1
9089,Melissa,Willis,Mauritius,40,Female,24289,33,34,358,27,91523,994,100,1000,5000,500,50000,1
5261,George,Torres,Montserrat,49,Female,49662,76,35,191,39,94921,997,100,1000,5000,500,50000,1
9089,Melissa,Willis,Mauritius,40,Female,24289,20,29,184,45,93150,992,100,1000,5000,500,50000,1
7439,Christopher,Walsh,Andorra,58,Female,145064,32,26,264,49,87218,984,100,1000,5000,500,50000,1
1027,Michael,Knox,Barbados,80,Female,97634,22,5,112,16,64333,893,98,998,4995,500,49998,1
5518,Kelsey,Valenzuela,Maldives,64,Female,57880,27,34,343,31,94796,996,100,1000,5000,500,50000,1
3464,Michael,Lewis,Italy,57,Female,119264,40,30,104,27,93645,992,100,1000,5000,500,50000,1
5802,Johnny,Fisher,Turkmenistan,52,Female,69590,67,4,343,20,72857,945,99,1000,4999,500,50000,1
4360,Madison,Hawkins,Japan,48,Female,94834,37,40,329,24,81853,981,100,1000,5000,500,50000,1
6297,Zachary,Hayes,Jordan,49,Female,121590,19,39,155,27,87295,993,100,1000,5000,500,50000,1
5858,Donna,Soto,Djibouti,44,Female,41544,38,22,133,38,99632,990,100,1000,5000,500,50000,1
8844,Willie,Schmidt,Brunei Darussalam,36,Female,35151,42,35,242,41,93315,997,100,1000,5000,500,50000,1
1520,Derrick,Clark,Canada,24,Male,112431,12,14,271,45,91427,992,100,1000,5000,500,50000,1
1307,Michelle,Wilson,San Marino,26,Female,96343,31,12,322,37,97165,995,100,1000,5000,500,50000,0
5899,William,Thomas,French Southern Territories,43,Female,94126,6,5,293,31,90083,998,100,1000,5000,500,50000,0
5710,Stacy,Farmer,Guyana,68,Male,38555,73,25,177,46,92721,991,100,1000,5000,500,50000,1
5953,Kayla,Kim,Jamaica,80,Female,24683,55,1,285,23,75305,961,100,1000,5000,500,50000,1
5963,Randy,Hester,Panama,47,Male,27329,34,37,285,36,94186,999,100,1000,5000,500,50000,0
4528,Michael,Gilbert,Malawi,21,Male,26630,18,38,97,15,62120,875,98,997,4992,500,49997,1
6562,Christopher,Thompson,Spain,63,Male,116265,8,10,191,40,94999,997,100,1000,5000,500,50000,0
5540,Adam,Fletcher,Aruba,19,Female,99487,44,27,336,39,98795,991,100,1000,5000,500,50000,1
4042,Chad,Bernard,Cook Islands,18,Male,138250,30,12,235,44,91701,993,100,1000,5000,500,50000,1
7145,Ashley,Robinson,Azerbaijan,23,Male,113107,77,9,126,27,89636,993,100,1000,5000,500,50000,1
5526,Patricia,Gallagher,Madagascar,24,Male,145723,53,26,322,42,96766,992,100,1000,5000,500,50000,1
1878,Scott,Brewer,Lao People's Democratic Republic,66,Female,52548,71,17,199,47,90148,989,100,1000,5000,500,50000,1
5324,Megan,Mccarthy,Ukraine,72,Male,148025,10,14,191,44,93192,993,100,1000,5000,500,50000,0
3164,James,Beasley,Venezuela,52,Female,75189,6,16,358,33,98482,992,100,1000,5000,500,50000,0
4180,Tammy,Browning,Romania,74,Female,109081,55,1,365,8,30990,549,79,923,4851,499,49621,1
4395,Anthony,Rivas,Mali,68,Female,98971,49,5,177,30,89229,997,100,1000,5000,500,50000,0
7681,Brandon,Welch,Pitcairn Islands,77,Female,41032,32,20,148,41,97963,991,100,1000,5000,500,50000,1
8619,Erika,Chang,Jamaica,67,Male,55645,64,12,104,25,88890,989,100,1000,5000,500,50000,1
6900,Patrick,Schultz,Dominican Republic,61,Female,130063,74,27,133,37,99384,991,100,1000,5000,500,50000,1
3268,Kevin,Johnson,Czech Republic,19,Female,25217,31,1,206,24,77399,970,100,1000,5000,500,50000,1
1878,Scott,Brewer,Lao People's Democratic Republic,66,Female,52548,20,30,213,46,90271,990,100,1000,5000,500,50000,1
2985,Judith,Gilbert,Tonga,36,Female,54771,10,27,148,40,98109,992,100,1000,5000,500,50000,0
6134,Ashley,Brown,Iran,61,Male,54236,67,27,343,37,99333,991,100,1000,5000,500,50000,1
6612,Samuel,Quinn,Saudi Arabia,43,Male,22211,45,12,322,37,97165,995,100,1000,5000,500,50000,1
8259,Garrett,Livingston,Ecuador,60,Female,41259,51,33,365,27,91297,993,100,1000,5000,500,50000,1
1905,Anna,Summers,Thailand,43,Male,129735,53,4,278,30,88664,997,100,1000,5000,500,50000,0
2281,Michael,Rivera,Serbia,28,Male,50248,8,7,191,35,93751,999,100,1000,5000,500,50000,0
1829,Randy,Hall,Yemen,55,Male,91839,52,32,104,26,90175,991,100,1000,5000,500,50000,1
6842,Anthony,White,New Caledonia,46,Male,46745,5,8,184,36,94612,998,100,1000,5000,500,50000,0
2959,Christopher,Gray,Turkmenistan,40,Female,142999,41,33,336,34,96756,995,100,1000,5000,500,50000,1
4477,Rebecca,Moreno,Ukraine,47,Male,22069,78,35,358,26,89102,992,100,1000,5000,500,50000,1
5261,George,Torres,Montserrat,49,Female,49662,8,16,162,42,96397,993,100,1000,5000,500,50000,0
2410,Nicole,Larson,Belgium,52,Female,58642,78,34,162,36,96348,996,100,1000,5000,500,50000,1
3418,Aaron,Lee,Gabon,41,Female,35213,26,11,249,43,92640,995,100,1000,5000,500,50000,0
4727,Andrew,Peterson,India,26,Male,128296,74,32,365,28,93213,993,100,1000,5000,500,50000,1
7584,Jonathan,Mullins,Nauru,51,Male,142921,38,5,155,26,85305,989,100,1000,5000,500,50000,1
5710,Stacy,Farmer,Guyana,68,Male,38555,31,31,351,33,97414,994,100,1000,5000,500,50000,1
1419,Brian,Sanders,Bosnia and Herzegovina,43,Female,51580,18,3,249,29,87127,996,100,1000,5000,500,50000,0
5260,Sonya,Hughes,Libyan Arab Jamahiriya,41,Male,32122,46,27,206,48,88746,987,100,1000,5000,500,50000,1
5437,Jesus,Wood,Guyana,27,Male,148410,49,40,184,30,88858,997,100,1000,5000,500,50000,1
6719,Cody,Wilson,New Caledonia,49,Male,33514,63,9,278,39,94627,998,100,1000,5000,500,50000,0
8919,Sarah,Garner,Djibouti,48,Female,115011,61,26,90,25,92133,990,100,1000,5000,500,50000,1
5551,Dawn,Welch,Guernsey,46,Male,54085,49,12,307,39,96278,995,100,1000,5000,500,50000,1
6781,Steven,Johnson,India,21,Male,126974,24,27,256,49,87185,984,100,1000,5000,500,50000,1
7094,Jason,Alvarez,Lesotho,29,Female,68725,77,2,119,12,47211,747,93,984,4963,500,49962,1
1528,Frank,Wallace,Sri Lanka,77,Male,141247,20,35,314,35,95705,997,100,1000,5000,500,50000,0
8524,Kerry,Williams,Saint Lucia,80,Female,104418,52,30,278,45,91669,992,100,1000,5000,500,50000,1
4002,Sarah,Newman,Australia,32,Female,21330,64,30,119,31,97234,993,100,1000,5000,500,50000,1
4360,Madison,Hawkins,Japan,48,Female,94834,8,7,300,33,93392,999,100,1000,5000,500,50000,0
6216,Robyn,Baird,United Kingdom,20,Male,27360,75,24,336,40,98780,991,100,1000,5000,500,50000,1
1014,Charles,Hernandez,Colombia,29,Male,122772,11,38,148,28,88734,994,100,1000,5000,500,50000,0
9289,Paul,Mitchell,Heard Island and McDonald Islands,74,Male,148744,51,26,285,47,90209,989,100,1000,5000,500,50000,1
5438,Krystal,Martin,Czech Republic,32,Female,68162,64,33,148,35,96982,995,100,1000,5000,500,50000,1
1415,Beth,Singh,Sri Lanka,79,Female,28552,64,30,199,45,91800,992,100,1000,5000,500,50000,1
9228,Melissa,Dudley,Cuba,63,Female,101360,8,18,155,42,97065,992,100,1000,5000,500,50000,0
3454,Patricia,Simpson,Mauritania,41,Female,69934,17,37,329,30,91531,997,100,1000,5000,500,50000,0
3359,Gary,Marshall,Iceland,39,Female,36656,46,28,119,33,98680,992,100,1000,5000,500,50000,1
3049,David,Cross,Belgium,75,Female,114620,69,7,343,26,86337,989,100,1000,5000,500,50000,1
2435,Scott,Allen,Central African Republic,65,Male,25189,66,35,177,37,95533,997,100,1000,5000,500,50000,1
6637,Janet,Simmons,Togo,55,Female,122010,62,32,133,33,97090,994,100,1000,5000,500,50000,1
3528,David,Williams,Norfolk Island,39,Female,106376,44,3,119,14,55736,828,97,994,4984,500,49991,1
5953,Kayla,Kim,Jamaica,80,Female,24683,74,17,104,29,96287,992,100,1000,5000,500,50000,1
6537,James,Rodriguez,Grenada,38,Female,87218,68,1,271,24,77530,970,100,1000,5000,500,50000,1
2320,Joseph,Martinez,Madagascar,44,Male,55042,48,37,119,23,82145,978,100,1000,5000,500,50000,1
