customer_id,customer_name,age,income_level,days_since_last_purchase,active_days,total_number_of_purchases,total_amount_spent,avg_amount_spent,days_since_first_purchase,purchase_frequency,last_purchase_amount,seasonal_purchase_behavior,refunds,location,bonus_amount_received
191,Cody Solis,41,Low,105,150,100,30324.299598146146,234.13082418495446,255,1.410140778376178,3458.3072402017633,1,1,Rural,13.706541209247723
192,Amber Nichols,40,Medium,236,113,668,22764.899878904216,26.31219610702836,349,1.7400506844903245,3702.6943669201405,1,2,Suburban,22.148273499747475
193,Craig Hall,26,Low,119,364,1835,64759.30647685907,27.247956403269754,483,1.319302170628703,157.80478818113613,1,2,Urban,61.7
194,Vincent Walker,39,High,365,234,1029,46005.134593048475,34.51904293194093,882,1.6046748307403191,2139.4361858011093,1,4,Rural,38.340047588483614
195,Ashley Woodward,38,Low,365,206,100,10107.684961264176,101.07684961264177,995,0.8605002523605569,2387.8100431614466,0,3,Urban,7.053842480632088
196,James Mcbride,66,Low,326,143,100,3524.871733190466,27.21517512274498,469,0.8493426366085516,1357.4757908650704,1,4,Urban,3.3607587561372494
197,Daniel Richard,25,Low,1,152,619,64759.30647685907,80.77544426494346,9,0.5108340121667055,4009.5263509825636,1,5,Urban,37.38
198,Stefanie Moore,60,High,45,203,100,25007.596859187237,193.08110462952064,248,1.3355536740320266,1960.2543773678344,1,3,Rural,11.65405523147603
199,David Morrison,31,Medium,1,303,2268,11232.710921362199,4.952694409771692,113,1.5088964758030206,3718.71715342315,0,5,Urban,50.9763554606811
200,Matthew Wheeler,23,Medium,1,247,872,50000.0,57.3394495412844,220,1.531343114417424,3625.96011414681,0,1,Urban,42.44
201,Amber Miller,48,Medium,28,234,3437,24067.56478637747,7.002491936682417,262,0.7670041072127489,1458.190678771109,0,3,Rural,80.77378239318872
202,Karen Cruz,40,Medium,1,158,100,28400.470590471148,219.277136643053,59,0.6144360793238255,3798.5376795056586,1,4,Urban,12.96385683215265
203,Steven Larson,43,Medium,3,287,1618,26496.247332484796,12.643684987314831,290,1.3810243293752529,1453.0721146765184,1,3,Urban,42.5887411547377
204,Jessica Webb,47,Medium,365,52,2177,9138.39529649806,4.197701100825935,601,1.916189154187406,1352.0043179735833,0,4,Rural,48.10919764824903
205,Cynthia Cohen,34,High,282,268,100,6337.010945500322,63.370109455003224,550,1.6342643579059264,2314.058709117887,0,5,Urban,5.168505472750161
206,Aaron Rich,47,Medium,365,104,100,64759.30647685907,500.0,586,1.6559297694632744,3275.7018571728395,1,4,Suburban,27.0
207,Victoria Myers,49,Medium,112,297,2803,28554.26162283852,10.187035898265615,409,1.1940867404572248,3210.760426671296,0,2,Urban,70.33713081141926
208,Helen Gonzalez,52,Low,365,280,100,27377.323604281475,273.77323604281474,754,1.0771691792873657,1376.240400659582,0,0,Rural,15.68866180214074
209,Jennifer Hill,34,Medium,1,134,2482,64759.30647685907,20.1450443190975,104,0.929852123402914,4799.092908406274,1,2,Suburban,74.64
210,Melissa Oliver,34,High,290,276,100,8518.425582126532,85.18425582126532,566,1.4520623198513847,4833.130182013978,0,0,Rural,6.259212791063266
211,Christian Wilson,18,Low,365,340,310,50000.0,161.29032258064515,857,1.97126967692159,501.72322272294,0,1,Urban,31.2
212,Justin Jones,20,Low,365,53,3069,7577.894018241221,2.469173678149632,985,1.5540056162191025,2646.9198711229656,0,3,Suburban,65.16894700912061
213,Joshua Jordan,46,Medium,365,278,1480,50000.0,33.78378378378378,854,1.7288682506591244,4410.909175014983,0,0,Urban,54.6
214,Heather Thomas,42,Medium,365,138,183,64759.30647685907,273.224043715847,682,1.9389013457235338,742.2833888060694,1,0,Urban,28.66
215,Michelle Owens,32,Medium,188,324,1604,3478.8999503202413,1.674578034677396,512,0.5742209145775037,3812.7675722924614,1,2,Urban,33.42301158381127
216,Molly Martin,35,High,1,227,100,9790.374484131273,75.59048279516198,53,1.6388157296816488,2488.63969600394,1,5,Rural,5.779524139758099
217,Justin Tapia,39,Low,365,296,4354,45578.442455223936,10.468176953427639,991,1.8087277430705184,820.8799702358164,0,4,Rural,109.86922122761197
218,Mark Brown,62,Low,1,218,1257,500.0,0.39777247414478917,56,0.6542631197030495,3440.0993284035626,0,2,Suburban,25.39
219,Ebony Owens,52,High,365,351,421,3185.0472374248166,7.565432867992438,720,0.9022433590176969,4696.847909196213,0,0,Suburban,10.01252361871241
220,Scott Ortega,43,Low,91,190,1869,64759.30647685907,26.75227394328518,281,0.9167087491886894,2996.238710952737,1,5,Suburban,62.38
221,Jeanne Smith,26,Low,320,239,100,64759.30647685907,500.0,559,1.412953245585573,3259.254151652152,1,5,Suburban,27.0
222,Jacob Reid,36,Medium,63,273,100,3534.0471955492685,27.286017931740176,336,1.96923760805316,1947.1147170402066,1,2,Urban,3.364300896587009
223,Tina Davenport,63,Medium,128,227,4650,36912.59784813451,0.6128997913571649,355,1.6053376930112757,1627.9553131861164,1,3,Urban,94.42499201490541
224,Terrence Simpson,66,Low,296,251,100,50000.0,500.0,547,1.6400335685201741,2272.738042655389,0,5,Suburban,27.0
225,Stacey Henry,56,Medium,1,214,2654,29138.8015435362,10.979201787315825,1,1.8817103231998893,3334.1081132002555,0,5,Urban,67.6494007717681
226,Alyssa Coffey,58,Low,365,330,100,1740.538230277492,17.40538230277492,890,0.6702787896999226,4077.2707330256594,0,5,Urban,2.870269115138746
227,Morgan Mitchell,47,Low,1,365,1885,44463.308983026065,23.587962325212768,94,1.0328218652304353,4245.633639566156,0,3,Rural,59.93165449151303
228,Daniel Jones,18,Medium,1,199,1467,13778.835612040792,7.251873507118402,29,1.497190817285679,4876.387608985306,1,2,Suburban,34.65924921747135
229,Jennifer Phillips,48,High,245,188,1740,31967.21291289408,14.184804041066275,433,1.6000059739348917,4185.181873543907,1,1,Suburban,47.140779515727665
230,Brenda King,23,Medium,229,252,3064,64759.30647685907,16.318537859007833,481,0.9403219946764716,1743.7055296995725,1,0,Rural,86.28
231,Juan Jackson,22,Medium,365,196,100,50000.0,500.0,773,1.925231049165341,1883.8814380515953,0,5,Urban,27.0
232,Victoria Parker,48,High,1,150,2191,50000.0,22.82062984938384,18,0.6409371824205845,3482.4459713238225,0,2,Suburban,68.82
233,Renee Wolfe,50,High,365,171,2201,28894.493709348964,13.127893552634696,584,1.8834664044723701,524.0513888621217,0,4,Rural,58.467246854674485
234,Shannon Johnson,59,Low,365,88,923,50000.0,54.17118093174431,655,0.8211053599552592,75.73614338891822,0,2,Urban,43.46
235,Sara Miller,45,Medium,365,143,569,48534.034356125456,65.85699980635091,551,1.7143124129363858,4519.0890088512715,1,3,Rural,30.116316444906836
236,Kimberly Warren,55,Medium,365,193,1184,64759.30647685907,42.229729729729726,621,1.5793825153996126,3029.763075732397,1,0,Rural,48.68
237,Scott Adams,28,Low,1,125,100,25211.94705439184,252.1194705439184,15,0.9103691394111932,3674.975237947165,0,5,Urban,14.60597352719592
238,Cindy Travis,18,Low,19,311,2797,64759.30647685907,17.87629603146228,330,0.6448159471051269,236.1981137408379,1,5,Suburban,80.94
239,Anthony Stewart,46,Low,65,210,303,3887.4717024911147,9.905865511983606,275,1.1922121095429483,2808.500277042789,1,1,Rural,7.560738625065517
240,Marissa Frazier,33,Medium,225,330,1000,43964.77200810291,33.944752036383505,555,1.9460928840254041,1435.2800954853217,1,0,Urban,36.97237601819175
241,Richard Hall,18,Low,1,313,841,12741.162762949856,15.15001517592135,155,1.7002588209656757,2628.2816727297973,0,4,Rural,23.190581381474928
242,Karl Richard,21,Medium,156,72,3199,50000.0,15.629884338855893,228,0.7014995147765883,4000.686787279171,0,3,Urban,88.98
243,Robert Moran,61,Low,139,281,1032,50000.0,48.44961240310077,420,1.2736825028325143,1813.6346016451848,0,3,Suburban,45.64
244,Christina Burgess,45,Medium,332,148,1482,3030.651863519721,2.0449742668824027,480,0.5103726367228867,1326.0004198729096,0,3,Rural,31.15532593175986
245,Joshua Cole,37,Medium,58,83,100,11159.786882334483,111.59786882334484,141,1.3242549449067815,2351.4961382070665,0,2,Urban,7.579893441167242
246,Janet Bishop,46,Medium,365,202,2156,3076.394495512061,1.4268991166568001,758,1.8928814279148343,2772.4867549105215,0,2,Suburban,44.65819724775603
247,Timothy Brown,51,Low,1,314,2352,64759.30647685907,21.258503401360546,176,1.1926503813143543,3877.499495687296,1,3,Urban,72.03999999999999
248,Brian Martinez,25,Low,97,298,513,35464.141904928074,69.13088090629255,395,1.6583960152035915,3410.772535798836,0,0,Urban,27.99207095246404
249,James Evans,30,High,83,335,461,64759.30647685907,108.45986984815619,418,1.6874745788022938,1018.2917593720543,1,1,Rural,34.22
250,Dustin Hernandez,18,Medium,304,306,2284,11941.950630599578,4.036890664009447,610,1.0946524132620568,2643.9560445090115,1,2,Urban,50.29012913829879
251,Sarah Maldonado,36,Low,365,49,1354,17860.6797347791,13.191048548581314,805,1.5683360460163303,3647.462830941258,0,5,Suburban,36.010339867389554
252,Patrick West,18,Low,1,345,100,9753.519334565,97.53519334565,318,0.7400875076864162,1895.782414437273,0,4,Rural,6.8767596672825
253,David Benson,45,High,365,310,100,38994.36646189183,301.0715261120498,812,1.364731684344303,520.848336685083,1,2,Rural,17.05357630560249
254,Daniel Lee,56,Medium,1,323,2503,5049.990568196002,2.017575137113864,45,1.3516309650204041,1962.8412527726107,0,0,Rural,52.584995284098
255,Billy Davis,37,Low,1,336,100,12121.086402416897,93.5856717887198,236,1.6061546669798958,4393.403742971574,1,3,Rural,6.67928358943599
256,Kelly Williams,26,Medium,365,126,147,64759.30647685907,340.13605442176873,879,1.8906698731021905,3953.3331476911644,1,3,Rural,27.94
257,Anthony Stephens,36,Medium,365,93,100,64759.30647685907,500.0,968,0.8334665593877063,1315.0116008206235,1,3,Suburban,27.0
258,Johnny Gomez,46,Medium,365,128,100,50000.0,500.0,870,1.731056204649878,1963.1715553318265,0,0,Rural,27.0
259,Andre Cox,33,High,271,171,1575,21237.483089109228,10.41094861930915,442,0.6956522091411863,285.8313930968883,1,5,Suburban,39.69862203770595
260,Shelley Campos PhD,31,Medium,365,169,1784,10944.430093897134,4.736593522814596,908,1.5130683084143088,3458.8954790712046,1,1,Urban,39.90504142235062
261,Kenneth Davis,35,Low,1,126,1779,3423.63943935109,1.4858668301002835,107,0.7419278179408698,2253.2512738143428,1,4,Urban,36.9016785453742
262,Raymond Johnson,50,Medium,1,227,3029,25172.06258686121,8.310354105929749,75,1.0089162888014198,4181.444912010015,0,0,Urban,73.1660312934306
263,Michael Valentine,32,Medium,356,219,961,10309.90832019126,8.28322066098486,575,1.9117267530630797,2675.7896203863957,1,5,Suburban,23.200087527603223
264,Michelle Rodriguez,27,Low,365,96,4014,10162.542291337826,2.531774362565477,890,1.9421204401251653,3249.179664137809,0,4,Urban,85.36127114566891
265,Lori Foster,18,Medium,365,216,100,7947.297276593602,61.360271665613574,597,1.0578323924748652,2100.0312880074744,1,3,Urban,5.0680135832806785
266,Stephen Barber,67,Low,365,322,100,33041.85200824574,330.4185200824574,785,1.6625880945573979,3391.171518314304,0,5,Urban,18.52092600412287
267,Kristen Robertson,53,Medium,106,174,624,64759.30647685907,80.12820512820512,280,1.349297854730862,417.4059508156734,1,5,Rural,37.480000000000004
268,Sean Collins,70,High,365,206,100,64759.30647685907,500.0,805,0.6512381477843221,2703.8377383035618,1,3,Rural,27.0
269,Tasha Sanchez,53,Medium,1,206,211,38304.26689785712,140.16271932075176,167,1.670569387991177,155.86791807843116,1,3,Suburban,19.00716688833931
270,Molly Mosley,48,Low,1,192,2544,64759.30647685907,19.654088050314467,44,1.563852018999341,562.2356918480125,1,0,Urban,75.88
271,Gary Delgado,33,Low,365,277,100,64759.30647685907,500.0,989,1.0231421104744263,3007.583214265686,1,5,Suburban,27.0
272,Jennifer Williams,49,High,353,78,3204,64759.30647685907,15.605493133583021,431,0.7397421163385995,2400.655010177457,1,5,Urban,89.08
273,Mr. Joshua Campbell,33,Medium,365,260,1767,15487.034962967187,8.76459250875336,663,1.3814176472968218,988.0560397480887,0,2,Urban,43.0835174814836
274,Erin Robinson,50,Medium,121,257,2098,41955.284214020736,19.997752246911695,378,1.2860834429660837,3326.3551496253112,0,0,Suburban,62.93764210701037
275,Julie Odonnell,46,High,365,39,100,8075.267721406298,62.34831841730651,605,1.9264638698964889,2888.898666929009,1,1,Suburban,5.1174159208653265
276,Charles Wise,36,Low,365,365,100,50000.0,500.0,958,1.0624914248824158,917.2777663203195,0,1,Suburban,27.0
277,Jesse Spencer,70,Medium,338,141,2151,23356.55611317924,8.383709318091267,479,1.7129929496863736,3557.948517239349,1,1,Rural,52.036679371607164
278,Daniel Hale,28,Medium,1,357,193,64759.30647685907,259.0673575129534,92,1.781200265702458,2032.7865770441858,1,1,Urban,28.86
279,Miranda Bennett,52,Medium,365,253,381,64759.30647685907,131.23359580052494,618,1.7559653632373993,74.09011610594395,1,0,Suburban,32.62
280,Matthew Miller,33,Low,92,228,629,50000.0,79.4912559618442,320,1.3153928267042045,3005.2902444673764,0,3,Suburban,37.58
281,Margaret Terry,23,Medium,365,82,2774,50000.0,18.02451333813987,841,1.1247405804529529,2662.8704828777823,0,1,Rural,80.48
282,Gloria Dalton,31,Medium,365,82,2848,49041.374870475156,17.219583873060095,669,1.0506566648782059,2896.3842961820706,0,5,Rural,81.48068743523757
283,Tracy Hendrix,31,Medium,365,160,100,2710.577926630532,20.928095698485617,609,0.933022156896185,2678.940127859256,1,1,Suburban,3.046404784924281
284,Andrew Navarro,49,Low,365,127,540,9294.546890613292,13.28930528128543,844,1.9691230760197356,2705.500565627086,1,5,Suburban,14.388112425947067
285,Laurie Robinson,52,Low,1,364,100,44835.45356620561,346.1699638663286,302,1.6713579909672258,1993.4881019231218,1,2,Rural,19.30849819331643
286,John Smith,50,Low,44,101,1151,16598.274357463513,11.134108021393683,145,1.3589051568369186,3836.3554975856428,1,2,Suburban,29.427679166312064
287,David Murphy,27,Low,1,286,733,17185.410576560076,23.44530774428387,87,0.5630579427804598,687.599180173795,0,0,Suburban,23.25270528828004
288,Dorothy Collins,32,Medium,190,347,4346,13984.698503248306,2.4844553781609497,537,0.7838793851439195,2045.7719186153784,1,1,Rural,92.31872153674375
289,Amanda Gray,18,Medium,365,257,2294,50000.0,21.79598953792502,881,1.3621623796347682,4196.270954398492,0,4,Suburban,70.88
290,Vanessa Thomas,53,Medium,365,364,1240,10991.14625498671,6.8436709001482745,761,0.5202709243012955,2829.003361056092,1,2,Urban,29.043075958091933
291,Roberto Jordan,52,Medium,365,73,2118,50000.0,23.607176581680832,807,1.1266499281374258,581.9679293648394,0,5,Rural,67.36
292,Thomas Ramsey,34,Medium,1,337,100,50000.0,500.0,335,1.4514252940355414,4962.6171546486985,0,4,Urban,27.0
293,Karina Russell,40,High,365,221,2088,9751.594189264093,3.605893874233614,652,1.806060401584609,3537.1494742913687,1,4,Urban,45.52455320469989
294,Carol Williams,18,Medium,1,159,2229,11106.069993468625,3.846964272081074,110,1.8429137860029061,2738.692206229454,1,3,Suburban,48.867441681234354
295,April White,19,Low,1,95,1698,64759.30647685907,29.44640753828033,61,1.0021453232749191,1010.5795694445599,1,2,Rural,58.96
296,Alex Williams,46,Low,365,139,958,40939.286231488266,42.73411923954934,734,0.5463510562594405,4028.7655069160787,0,5,Suburban,39.62964311574413
297,Rachael Howe,23,Low,365,345,2940,50000.0,17.006802721088434,778,1.3756167844966445,2498.6123927126623,0,5,Rural,83.80000000000001
298,Laurie Lee,30,Medium,297,160,1117,64759.30647685907,44.76275738585497,457,1.7058649417612233,4270.650679957556,1,5,Suburban,47.34
299,Joshua Freeman,44,Medium,289,337,570,15799.039863762036,21.40048689834124,626,1.0520440616148985,1384.2197660311058,1,1,Suburban,17.499138766027254
300,Haley Clark,38,Medium,365,101,587,50000.0,85.17887563884156,808,1.7140665624922913,2213.0336913806227,0,4,Suburban,36.74
301,David Sosa,47,Medium,365,213,100,8314.110993870525,83.14110993870526,644,1.796876616852172,2672.074454532652,0,3,Suburban,6.157055496935262
302,Michael Harper,52,Medium,365,310,2930,35345.188729391986,12.063204344502385,978,0.9637814401427761,1485.0603647310486,0,4,Suburban,76.272594364696
303,Tony Figueroa,57,High,365,156,292,16750.598230257543,44.29097959293892,928,1.9605783134022903,3970.0220466216065,1,0,Urban,12.306483020569082
304,Christina Mclean,44,High,136,78,218,30701.11909498653,140.83082153663545,214,0.5303643390467716,336.8504924397694,0,4,Suburban,19.71055954749327
305,Abigail Crawford,56,High,232,96,100,64759.30647685907,500.0,328,0.9990363274766074,2991.5269040404205,1,4,Suburban,27.0
306,Laura Herrera,40,Low,1,290,1465,50000.0,34.129692832764505,119,0.7717773568500954,1554.2502734319517,0,2,Rural,54.3
307,Mary Smith,27,High,365,54,100,22523.17834391329,173.89916267835318,947,1.4113878758442702,2026.1067887765364,1,1,Suburban,10.694958133917659
308,Robert Williams,48,High,243,237,1345,31756.59031867539,23.6108478205765,480,0.6199213518372104,1665.2939670608378,0,0,Urban,42.778295159337695
309,Steven Miller,52,High,365,221,2878,38154.08439555518,10.235712091202231,706,1.468258343059516,4727.213277351725,1,4,Urban,72.28918969924001
310,Anthony Anderson,59,Medium,365,231,685,36085.043848090405,52.678896128599135,829,1.2406713361696622,4917.45766061619,0,4,Rural,31.742521924045207
311,Rebecca Guerra,18,High,365,260,923,50000.0,54.17118093174431,929,0.5938830087615254,297.5160300512079,0,1,Rural,43.46
312,Daniel Booth,29,Low,365,344,1586,13483.177538313032,6.563823361831824,743,0.6772550318377469,1109.7508346464197,1,0,Rural,36.92511192593264
313,Lisa Washington,22,Medium,365,95,100,5747.53620574535,44.37614080841926,559,1.0933941021710938,2105.302873516852,1,0,Suburban,4.2188070404209626
314,Ann Wilson,52,Low,1,107,416,50000.0,120.1923076923077,80,1.541905698738306,1520.4214392459564,0,2,Urban,33.32
315,Jennifer Rosales,22,High,365,73,100,64759.30647685907,500.0,963,1.6910467374862808,2893.4547906039875,1,1,Rural,27.0
316,Brenda Hawkins,18,High,1,202,3001,36544.30342008792,12.177375348246558,3,0.7535947757614656,212.96377107591988,0,0,Suburban,78.29215171004397
317,Charles Suarez,42,Low,365,100,100,26545.00375989389,265.45003759893893,725,0.6453731471574121,2514.5977927359395,0,5,Urban,15.272501879946947
318,Jessica Freeman,68,Medium,365,299,2314,50000.0,21.6076058772688,856,1.0859043231976018,4432.648952510463,0,0,Suburban,71.28
319,Kyle Love,55,High,365,132,1938,8352.512436603733,4.309861938392019,877,0.9536565290333393,3624.7274440562596,0,4,Rural,42.936256218301864
320,Vicki Rhodes PhD,18,Low,365,74,100,16755.460996858295,129.36720533631447,492,0.8372043645377925,1828.458353039872,1,1,Suburban,8.468360266815726
321,Robert Thompson,41,High,234,206,3137,28894.240611474368,9.210787571397631,440,1.9481687377655243,3146.767803671519,0,3,Urban,77.18712030573718
322,Rodney Duffy,48,High,365,185,404,19564.20451354698,48.42624879590837,895,1.5690572813198724,738.2737820357746,0,1,Urban,17.86210225677349
